id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
863908,28,management,single,tertiary,no,637,no,no,cellular,14,jan,944,2,-1,0,unknown,1
863912,43,blue-collar,married,primary,no,787,yes,no,unknown,14,may,109,1,-1,0,unknown,0
863922,29,services,married,secondary,no,775,yes,no,cellular,13,may,1681,2,-1,0,unknown,1
863929,48,services,married,primary,no,-24,yes,no,unknown,6,may,172,1,-1,0,unknown,0
863946,54,blue-collar,married,primary,yes,-57,no,yes,cellular,28,jan,70,1,-1,0,unknown,0
863953,45,blue-collar,married,primary,no,2128,yes,no,unknown,15,may,50,1,-1,0,unknown,0
863955,31,management,married,tertiary,no,1699,no,no,cellular,12,nov,206,2,97,1,success,1
863965,34,services,married,secondary,no,-19,yes,no,unknown,20,may,201,1,-1,0,unknown,0
863981,36,services,married,secondary,no,1403,yes,no,cellular,8,may,57,4,-1,0,unknown,0
863984,40,technician,married,secondary,no,1854,yes,yes,unknown,8,may,122,2,-1,0,unknown,0
863999,35,blue-collar,married,secondary,no,0,no,no,cellular,28,jan,57,1,-1,0,unknown,0
864003,53,management,married,tertiary,no,-2,yes,no,unknown,5,may,76,2,-1,0,unknown,0
864005,49,technician,single,tertiary,no,607,yes,no,cellular,27,aug,88,4,-1,0,unknown,0
864021,57,self-employed,married,primary,no,673,yes,yes,cellular,14,jul,73,2,-1,0,unknown,0
864030,34,management,single,tertiary,no,2037,no,no,cellular,12,feb,553,2,-1,0,unknown,1
864034,46,blue-collar,married,primary,no,719,yes,no,unknown,30,may,103,1,-1,0,unknown,0
864036,43,admin.,divorced,secondary,no,771,yes,no,unknown,6,may,67,1,-1,0,unknown,0
864054,38,technician,single,secondary,no,0,no,no,cellular,28,aug,73,9,-1,0,unknown,0
864070,36,unemployed,married,tertiary,no,0,yes,yes,cellular,28,jul,68,2,-1,0,unknown,0
864077,44,blue-collar,married,primary,no,775,no,no,cellular,31,jul,90,2,-1,0,unknown,0
864089,47,management,married,secondary,no,483,yes,yes,unknown,6,may,87,3,-1,0,unknown,0
864090,39,blue-collar,married,primary,no,437,yes,no,unknown,29,may,123,1,-1,0,unknown,0
864091,48,services,married,secondary,no,1460,yes,no,telephone,31,jul,81,2,-1,0,unknown,0
864092,34,technician,married,secondary,no,0,no,no,cellular,29,jul,72,4,-1,0,unknown,0
864093,35,management,single,tertiary,no,-70,no,no,cellular,30,jan,70,1,-1,0,unknown,0
864111,45,blue-collar,married,primary,no,-19,yes,no,unknown,12,may,126,3,-1,0,unknown,0
864120,41,blue-collar,married,primary,no,2040,no,no,unknown,20,jun,55,2,-1,0,unknown,0
864121,37,management,married,tertiary,no,0,yes,no,cellular,9,sep,202,1,92,1,success,1
864126,41,management,married,tertiary,no,0,yes,no,cellular,11,may,66,2,-1,0,unknown,0
864138,50,technician,married,secondary,no,527,yes,no,unknown,14,may,108,3,-1,0,unknown,0
864142,48,technician,married,tertiary,no,717,yes,no,cellular,18,nov,58,1,-1,0,unknown,0
864156,50,blue-collar,married,secondary,no,594,yes,no,unknown,19,may,50,1,-1,0,unknown,0
864158,32,technician,single,secondary,no,7387,no,no,cellular,25,may,1223,6,-1,0,unknown,1
864163,50,blue-collar,married,secondary,no,869,yes,no,unknown,29,may,109,1,-1,0,unknown,0
864164,34,blue-collar,married,primary,no,657,yes,no,cellular,14,aug,82,2,-1,0,unknown,0
864166,46,management,married,tertiary,no,-559,yes,no,cellular,31,jul,70,2,-1,0,unknown,0
864171,41,services,divorced,secondary,no,22,yes,no,unknown,6,may,127,1,-1,0,unknown,0
864172,37,housemaid,married,tertiary,no,0,yes,yes,cellular,21,jul,70,4,-1,0,unknown,0
864173,21,student,single,secondary,no,486,no,no,cellular,28,jun,289,1,187,20,other,1
864174,34,admin.,married,secondary,no,-185,yes,no,unknown,26,may,86,4,-1,0,unknown,0
864176,41,services,divorced,secondary,no,7,yes,no,unknown,15,may,97,1,-1,0,unknown,0
864179,35,management,married,tertiary,no,-203,yes,no,cellular,6,may,1649,3,-1,0,unknown,1
864181,40,unemployed,married,secondary,no,1412,yes,no,unknown,16,may,124,2,-1,0,unknown,0
864188,32,admin.,single,secondary,no,0,no,no,cellular,8,jul,1207,1,87,7,failure,1
864191,59,technician,divorced,secondary,no,-18,no,no,cellular,28,jan,78,1,-1,0,unknown,0
864196,37,blue-collar,married,primary,no,-5,no,no,unknown,5,jun,113,2,-1,0,unknown,0
864199,52,technician,married,secondary,no,0,no,yes,cellular,30,jul,61,5,-1,0,unknown,0
864206,44,technician,married,secondary,no,-173,no,no,cellular,21,aug,85,2,-1,0,unknown,0
864216,60,retired,married,secondary,no,8,yes,no,unknown,5,may,129,2,-1,0,unknown,0
864221,47,technician,single,secondary,no,7,no,no,cellular,22,aug,85,2,-1,0,unknown,0
864223,57,entrepreneur,married,tertiary,no,576,no,no,cellular,28,aug,54,3,-1,0,unknown,0
864246,52,technician,married,secondary,no,3241,yes,yes,unknown,13,may,105,1,-1,0,unknown,0
864247,47,technician,married,secondary,no,0,yes,no,unknown,30,may,121,1,-1,0,unknown,0
864254,42,admin.,married,secondary,no,0,no,no,cellular,30,jul,72,2,-1,0,unknown,0
864258,59,retired,married,secondary,no,0,no,no,cellular,19,aug,74,3,-1,0,unknown,0
864262,43,blue-collar,married,primary,no,-495,yes,yes,cellular,31,jul,49,3,-1,0,unknown,0
864272,35,technician,single,secondary,no,0,no,no,cellular,28,aug,92,10,-1,0,unknown,0
864274,39,entrepreneur,married,secondary,no,0,yes,yes,unknown,2,jun,68,5,-1,0,unknown,0
864279,32,blue-collar,married,secondary,no,2,yes,yes,unknown,19,may,127,2,-1,0,unknown,0
864283,42,blue-collar,married,secondary,no,593,yes,no,cellular,20,nov,87,2,-1,0,unknown,0
864290,35,blue-collar,married,secondary,no,823,yes,yes,cellular,28,jul,7,22,-1,0,unknown,0
864293,58,management,married,tertiary,no,238,no,no,cellular,4,may,585,1,90,6,success,1
864296,43,services,divorced,secondary,no,-220,yes,yes,unknown,23,may,147,1,-1,0,unknown,0
864302,58,retired,married,secondary,no,18,no,no,cellular,19,aug,67,2,-1,0,unknown,0
864309,41,services,married,secondary,no,683,yes,no,cellular,20,nov,73,1,-1,0,unknown,0
864311,59,housemaid,married,secondary,no,1113,no,no,cellular,4,may,216,1,91,1,success,1
864324,34,management,single,tertiary,no,1228,no,no,cellular,6,aug,796,1,98,8,failure,1
864330,59,services,married,primary,no,0,no,no,cellular,22,aug,83,4,-1,0,unknown,0
864340,33,management,married,tertiary,no,-6,no,yes,cellular,29,aug,94,3,-1,0,unknown,0
864360,46,technician,married,secondary,no,449,yes,no,unknown,27,may,72,2,-1,0,unknown,0
864362,42,blue-collar,married,primary,no,-100,yes,no,unknown,9,may,136,4,-1,0,unknown,0
864367,46,technician,married,secondary,no,1226,yes,yes,unknown,4,aug,86,7,-1,0,unknown,0
864372,42,blue-collar,married,primary,no,456,yes,no,telephone,30,jul,121,3,-1,0,unknown,0
864384,41,technician,married,secondary,no,1328,yes,no,unknown,15,may,80,1,-1,0,unknown,0
864398,31,admin.,divorced,secondary,no,-1,yes,no,unknown,9,may,109,2,-1,0,unknown,0
864404,50,blue-collar,married,primary,no,46,no,no,cellular,8,aug,123,2,-1,0,unknown,0
864427,54,admin.,married,secondary,no,-288,no,yes,telephone,24,jul,96,2,-1,0,unknown,0
864435,36,technician,single,secondary,no,24,yes,no,cellular,31,jul,87,7,-1,0,unknown,0
864437,56,management,married,tertiary,no,11,no,no,cellular,21,aug,85,4,-1,0,unknown,0
864439,42,blue-collar,single,secondary,yes,-871,yes,no,unknown,29,may,103,5,-1,0,unknown,0
864440,24,services,single,secondary,no,697,no,no,cellular,30,apr,761,1,-1,0,unknown,1
864441,51,blue-collar,married,secondary,no,864,yes,yes,unknown,8,may,7,4,-1,0,unknown,0
864444,46,management,married,tertiary,no,39,no,no,cellular,28,aug,89,6,-1,0,unknown,0
864472,53,technician,married,secondary,no,221,yes,no,cellular,11,aug,70,2,-1,0,unknown,0
864473,31,technician,single,secondary,no,563,yes,yes,unknown,28,may,89,2,-1,0,unknown,0
864474,37,management,married,tertiary,no,6651,no,no,cellular,26,may,539,2,464,1,success,1
864481,51,services,single,tertiary,no,963,no,no,cellular,30,apr,318,2,183,3,success,1
864482,54,management,married,secondary,yes,-3,no,no,cellular,19,aug,105,3,-1,0,unknown,0
864487,27,student,single,secondary,no,2411,no,no,cellular,11,sep,221,1,92,4,success,1
864497,41,admin.,divorced,secondary,no,-500,no,yes,cellular,21,nov,73,3,140,2,failure,0
864500,37,admin.,married,secondary,no,-37,yes,no,cellular,29,jan,80,1,261,1,failure,0
864501,58,housemaid,divorced,primary,no,0,no,no,unknown,25,jun,55,4,-1,0,unknown,0
864502,49,blue-collar,married,secondary,no,9,no,yes,cellular,29,aug,85,2,-1,0,unknown,0
864506,38,technician,single,secondary,no,0,no,no,cellular,29,jan,73,2,-1,0,unknown,0
864512,58,unemployed,married,secondary,no,0,no,no,telephone,1,jun,265,1,181,1,success,1
864516,31,services,married,secondary,no,0,yes,no,cellular,18,jul,63,1,-1,0,unknown,0
864517,36,services,married,primary,no,543,yes,no,cellular,20,apr,7,10,341,2,failure,0
864525,51,services,married,primary,no,-229,no,yes,cellular,14,jul,97,3,-1,0,unknown,0
864527,37,unemployed,married,secondary,no,854,yes,no,cellular,30,jul,70,7,-1,0,unknown,0
864531,53,retired,married,secondary,no,527,yes,no,unknown,30,may,7,4,-1,0,unknown,0
864534,33,services,married,secondary,no,703,yes,no,cellular,13,may,1015,1,-1,0,unknown,1
864540,31,management,married,tertiary,no,12,no,no,unknown,21,may,59,1,-1,0,unknown,0
864543,50,management,single,tertiary,no,581,yes,no,cellular,19,nov,78,4,-1,0,unknown,0
864553,33,admin.,married,secondary,no,526,yes,yes,unknown,14,may,121,4,-1,0,unknown,0
864563,46,blue-collar,married,primary,no,0,yes,yes,cellular,31,jul,70,8,-1,0,unknown,0
864564,31,blue-collar,married,secondary,no,1761,yes,no,unknown,3,jun,123,1,-1,0,unknown,0
864565,56,management,married,tertiary,no,3287,no,no,cellular,3,jun,244,1,-1,0,unknown,1
864578,40,blue-collar,married,primary,no,473,yes,no,unknown,15,may,106,1,-1,0,unknown,0
864601,42,blue-collar,married,primary,no,783,yes,no,cellular,12,may,71,1,356,1,failure,0
864606,49,management,divorced,tertiary,no,-85,no,yes,cellular,21,aug,85,4,-1,0,unknown,0
864611,55,management,divorced,unknown,no,849,yes,no,unknown,2,jun,82,2,-1,0,unknown,0
864615,51,technician,married,secondary,no,-90,no,no,cellular,28,jul,90,3,-1,0,unknown,0
864616,46,management,married,tertiary,no,783,yes,no,unknown,5,may,124,2,-1,0,unknown,0
864618,31,blue-collar,married,secondary,no,-116,yes,no,cellular,7,may,106,3,-1,0,unknown,0
864621,36,management,married,tertiary,no,592,yes,no,unknown,2,jun,50,1,-1,0,unknown,0
864622,54,admin.,married,tertiary,no,0,yes,no,cellular,6,mar,272,1,-1,0,unknown,1
864631,31,blue-collar,married,secondary,no,498,yes,no,unknown,8,may,7,3,-1,0,unknown,0
864632,31,technician,married,secondary,no,0,yes,no,unknown,15,may,124,2,-1,0,unknown,0
864633,32,management,married,tertiary,no,1198,yes,no,cellular,28,jul,71,3,-1,0,unknown,0
864638,53,technician,divorced,secondary,no,0,yes,no,unknown,14,may,83,1,-1,0,unknown,0
864639,37,technician,single,secondary,no,499,yes,no,unknown,20,may,124,1,-1,0,unknown,0
864644,32,management,married,tertiary,no,1112,yes,no,unknown,14,may,124,2,-1,0,unknown,0
864656,51,blue-collar,married,secondary,no,2,no,no,unknown,20,jun,73,3,-1,0,unknown,0
864657,34,technician,married,secondary,no,541,yes,no,unknown,9,may,151,1,-1,0,unknown,0
864670,51,technician,married,secondary,no,0,yes,no,telephone,11,may,57,1,-1,0,unknown,0
864671,36,blue-collar,married,secondary,no,1227,no,no,cellular,4,may,567,3,89,1,success,1
864677,58,services,married,secondary,no,0,yes,yes,cellular,7,aug,68,2,-1,0,unknown,0
864683,53,management,single,tertiary,no,-257,yes,no,cellular,31,jul,83,2,-1,0,unknown,0
864689,55,management,married,tertiary,no,5,no,no,cellular,8,aug,81,5,-1,0,unknown,0
864692,42,management,single,tertiary,yes,-813,no,yes,unknown,21,jun,78,3,-1,0,unknown,0
864697,50,management,married,tertiary,no,812,yes,no,telephone,31,jul,66,4,-1,0,unknown,0
864699,52,management,married,primary,no,0,no,no,cellular,18,nov,70,1,-1,0,unknown,0
864709,31,technician,single,secondary,no,0,no,no,cellular,27,aug,77,4,-1,0,unknown,0
864715,31,admin.,single,secondary,no,519,yes,no,cellular,6,may,1201,1,-1,0,unknown,1
864720,39,blue-collar,married,secondary,no,879,yes,no,unknown,26,may,102,1,-1,0,unknown,0
864723,38,technician,single,secondary,no,14,yes,no,unknown,3,jun,78,5,-1,0,unknown,0
864726,52,services,married,primary,no,0,no,yes,unknown,5,jun,95,2,-1,0,unknown,0
864727,47,technician,married,secondary,no,0,no,no,cellular,12,aug,261,2,182,2,success,1
864739,34,management,married,tertiary,no,478,yes,no,cellular,31,jul,70,4,-1,0,unknown,0
864741,32,technician,married,secondary,no,1,no,no,cellular,22,oct,837,1,183,2,success,1
864747,38,housemaid,married,secondary,no,14,yes,no,cellular,31,jul,75,4,-1,0,unknown,0
864748,48,blue-collar,married,secondary,no,657,yes,yes,unknown,15,may,122,2,-1,0,unknown,0
864752,35,technician,married,secondary,no,1401,yes,yes,cellular,18,nov,76,1,-1,0,unknown,0
864754,38,technician,married,tertiary,no,1,no,no,cellular,17,jun,654,2,182,6,success,1
864778,34,technician,married,tertiary,no,-255,yes,yes,unknown,28,may,85,2,-1,0,unknown,0
864780,58,blue-collar,married,primary,no,494,yes,no,unknown,8,may,127,1,-1,0,unknown,0
864784,31,technician,married,secondary,no,6,yes,no,cellular,14,may,72,3,-1,0,unknown,0
864792,59,retired,married,secondary,no,0,no,no,unknown,17,jun,59,3,-1,0,unknown,0
864793,46,management,married,tertiary,no,1446,yes,no,unknown,13,may,60,1,-1,0,unknown,0
864796,37,blue-collar,divorced,primary,no,15,yes,no,unknown,6,may,126,2,-1,0,unknown,0
864799,35,management,married,tertiary,no,-3,no,no,cellular,29,aug,69,4,-1,0,unknown,0
864808,35,housemaid,married,tertiary,no,0,no,no,cellular,25,jul,64,7,-1,0,unknown,0
864812,36,unemployed,married,secondary,no,1373,yes,no,unknown,15,may,77,1,-1,0,unknown,0
864816,43,admin.,married,secondary,no,-353,yes,yes,cellular,28,jul,89,2,-1,0,unknown,0
864821,50,services,married,secondary,no,4300,yes,yes,cellular,21,nov,75,1,-1,0,unknown,0
864834,51,technician,married,secondary,no,-1,yes,no,cellular,21,nov,70,2,-1,0,unknown,0
864842,41,technician,married,secondary,no,589,yes,no,cellular,17,nov,1329,1,-1,0,unknown,1
864844,32,management,married,tertiary,no,6791,no,no,cellular,11,oct,262,1,-1,0,unknown,1
864845,44,services,married,secondary,no,934,yes,no,cellular,11,may,64,1,-1,0,unknown,0
864846,49,services,married,secondary,no,-455,no,yes,cellular,31,jul,111,2,-1,0,unknown,0
864848,46,technician,divorced,secondary,no,10,no,no,cellular,29,jul,84,3,-1,0,unknown,0
864851,35,services,married,secondary,no,471,yes,yes,unknown,16,jun,73,4,-1,0,unknown,0
864863,49,admin.,married,secondary,no,-204,yes,yes,unknown,2,jun,61,3,-1,0,unknown,0
864870,45,blue-collar,married,primary,no,-258,yes,no,unknown,5,may,148,4,-1,0,unknown,0
864875,38,blue-collar,married,secondary,no,2,no,no,unknown,6,jun,78,1,-1,0,unknown,0
864878,50,management,married,tertiary,no,1757,yes,no,unknown,14,may,53,1,-1,0,unknown,0
864881,49,technician,married,secondary,no,50,yes,no,cellular,29,jul,70,2,-1,0,unknown,0
864882,59,housemaid,married,primary,no,0,no,no,unknown,20,jun,107,3,-1,0,unknown,0
864888,36,housemaid,married,primary,no,1,no,no,cellular,28,aug,77,6,-1,0,unknown,0
864895,30,technician,single,secondary,no,18,no,no,cellular,25,aug,66,3,-1,0,unknown,0
864902,41,blue-collar,married,primary,no,-272,no,yes,unknown,4,jul,145,1,-1,0,unknown,0
864931,50,blue-collar,married,primary,no,1798,yes,no,unknown,17,jun,71,2,-1,0,unknown,0
864942,38,blue-collar,married,secondary,no,1386,yes,no,unknown,20,may,106,1,-1,0,unknown,0
864944,42,blue-collar,married,primary,no,-205,yes,no,unknown,16,may,123,3,-1,0,unknown,0
864945,50,management,married,tertiary,no,1590,yes,no,cellular,21,jul,59,3,-1,0,unknown,0
864950,33,management,single,secondary,no,1617,no,no,cellular,3,mar,229,2,-1,0,unknown,1
864961,31,management,married,tertiary,no,-274,yes,no,cellular,7,jul,82,1,-1,0,unknown,0
864962,49,services,single,secondary,no,-219,yes,yes,cellular,2,feb,74,1,272,1,failure,0
864965,44,entrepreneur,married,tertiary,no,-880,no,yes,cellular,24,jul,78,1,-1,0,unknown,0
864974,34,technician,married,secondary,no,10,no,no,cellular,28,aug,73,8,-1,0,unknown,0
864979,34,services,married,secondary,no,-94,yes,no,unknown,6,may,174,3,-1,0,unknown,0
864982,56,management,married,tertiary,no,0,no,no,cellular,20,nov,58,1,-1,0,unknown,0
865000,32,blue-collar,single,primary,no,1,no,no,unknown,7,may,71,3,-1,0,unknown,0
865001,30,blue-collar,married,secondary,no,715,yes,no,unknown,30,may,87,4,-1,0,unknown,0
865009,39,management,divorced,tertiary,no,949,yes,no,unknown,27,may,87,1,-1,0,unknown,0
865013,39,blue-collar,married,unknown,no,0,no,no,unknown,20,jun,7,7,-1,0,unknown,0
865017,41,admin.,married,secondary,no,0,yes,no,unknown,15,may,106,4,-1,0,unknown,0
865034,48,blue-collar,married,secondary,no,578,yes,no,cellular,31,jul,48,2,-1,0,unknown,0
865042,47,admin.,married,secondary,no,641,yes,yes,unknown,5,may,80,3,-1,0,unknown,0
865047,38,management,single,tertiary,no,2366,no,no,cellular,4,may,504,4,88,4,success,1
865051,32,services,single,secondary,no,523,yes,no,unknown,9,may,82,2,-1,0,unknown,0
865052,36,technician,married,secondary,no,0,no,no,cellular,28,aug,85,4,-1,0,unknown,0
865054,33,blue-collar,married,secondary,no,1432,yes,no,unknown,5,may,61,1,-1,0,unknown,0
865063,58,technician,married,secondary,no,-110,yes,yes,cellular,18,jul,91,2,-1,0,unknown,0
865064,32,management,single,tertiary,no,-2,yes,no,unknown,23,may,102,2,-1,0,unknown,0
865065,38,technician,single,secondary,no,2442,no,no,cellular,1,jun,1176,2,84,1,other,1
865068,56,management,divorced,secondary,no,-709,yes,yes,cellular,31,jul,11,18,-1,0,unknown,0
865069,42,technician,married,secondary,no,994,yes,no,cellular,5,aug,227,3,93,7,success,1
865070,61,blue-collar,married,primary,no,-153,no,no,unknown,3,sep,10,1,350,9,other,0
865073,44,blue-collar,married,secondary,no,23,yes,no,cellular,25,jul,96,2,-1,0,unknown,0
865083,39,technician,married,secondary,no,482,yes,no,unknown,20,may,123,2,-1,0,unknown,0
865087,23,admin.,single,secondary,no,314,no,yes,cellular,16,jun,551,1,93,1,success,1
865090,58,retired,married,secondary,no,24,no,no,cellular,31,jul,51,1,-1,0,unknown,0
865105,34,management,married,secondary,no,0,yes,no,unknown,29,may,82,3,-1,0,unknown,0
865111,27,blue-collar,single,secondary,no,123,no,no,cellular,17,may,963,1,181,1,success,1
865128,33,management,married,tertiary,no,469,no,no,cellular,15,sep,200,1,106,3,success,1
865130,38,management,single,secondary,no,2452,yes,no,unknown,29,may,63,3,-1,0,unknown,0
865131,76,retired,married,tertiary,no,493,no,no,cellular,16,apr,187,2,181,6,success,1
865136,44,management,married,secondary,no,-32,no,no,cellular,29,jan,90,1,-1,0,unknown,0
865137,58,entrepreneur,married,tertiary,no,12,yes,no,cellular,15,may,50,5,-1,0,unknown,0
865147,53,blue-collar,married,primary,no,695,yes,no,cellular,21,jul,90,1,-1,0,unknown,0
865157,49,services,married,primary,no,1499,no,no,cellular,20,aug,59,2,-1,0,unknown,0
865158,37,blue-collar,married,secondary,no,0,yes,no,cellular,11,may,91,3,-1,0,unknown,0
865168,45,blue-collar,married,primary,yes,-185,yes,no,cellular,19,nov,124,1,190,1,failure,0
865177,63,retired,married,secondary,no,8556,no,no,cellular,8,oct,234,1,184,17,failure,1
865179,42,admin.,married,secondary,no,-1,no,no,cellular,25,jul,90,2,-1,0,unknown,0
865189,30,blue-collar,single,secondary,no,0,yes,no,unknown,16,may,72,5,-1,0,unknown,0
865191,32,services,married,secondary,no,-1,yes,no,cellular,31,jul,101,4,-1,0,unknown,0
865198,32,management,married,tertiary,no,6,yes,yes,cellular,18,may,56,1,350,9,other,0
865200,39,management,married,tertiary,no,-547,no,no,cellular,28,aug,99,1,-1,0,unknown,0
865202,54,blue-collar,married,primary,no,13,no,no,unknown,18,jun,97,5,-1,0,unknown,0
865205,31,entrepreneur,married,tertiary,no,23,yes,yes,cellular,25,jul,4,1,-1,0,unknown,0
865219,36,blue-collar,married,secondary,no,-581,yes,no,unknown,20,jun,123,2,-1,0,unknown,0
